yearID,lgID,teamID,franchID,divID,Rank,G,Ghome,W,L,DivWin,WCWin,LgWin,WSWin,R,AB,H,X2B,X3B,HR,BB,SO,SB,CS,HBP,SF,RA,ER,ERA,CG,SHO,SV,IPouts,HA,HRA,BBA,SOA,E,DP,FP,name,park,attendance,BPF,PPF,teamIDBR,teamIDlahman45,teamIDretro,TB,WinPct,rpg,hrpg,tbpg,kpg,k2bb,whip
2018,NL,CIN,CIN,C,5,162,81,67,95,N,N,N,N,696,5532,1404,251,25,172,559,1376,77,33,65,35,819,741,4.63,1,6,38,4323,1491,228,532,1258,95,144,0.984,Cincinnati Reds,Great American Ball Park,1629356,103,104,CIN,CIN,CIN,2221,0.41358024691358025,4.296296296296297,1.0617283950617284,13.709876543209877,8.493827160493828,2.4615384615384617,1.3622484385843163
2018,AL,CLE,CLE,C,1,162,81,91,71,Y,N,N,N,818,5595,1447,297,19,216,554,1189,135,36,80,44,648,611,3.77,5,17,41,4372,1349,200,407,1544,83,123,0.986,Cleveland Indians,Progressive Field,1926701,104,102,CLE,CLE,CLE,2430,0.5617283950617284,5.049382716049383,1.3333333333333333,15,7.339506172839506,2.1462093862815883,1.3730558096980787
2018,NL,COL,COL,W,2,163,81,91,72,N,Y,N,N,780,5541,1418,280,42,210,507,1397,95,33,51,37,745,699,4.33,0,10,51,4357,1378,184,525,1409,74,162,0.988,Colorado Rockies,Coors Field,3015880,117,116,COL,COL,COL,2412,0.558282208588957,4.785276073619632,1.2883435582822085,14.797546012269938,8.570552147239264,2.755424063116371,1.3254532935506085
2018,AL,DET,DET,C,3,162,81,64,98,N,N,N,N,630,5494,1326,284,35,135,428,1341,70,30,52,40,796,726,4.58,0,2,37,4276,1423,216,491,1215,95,126,0.984,Detroit Tigers,Comerica Park,1856970,101,102,DET,DET,DET,2085,0.3950617283950617,3.888888888888889,0.8333333333333334,12.87037037037037,8.277777777777779,3.133177570093458,1.2305893358278766
2018,AL,HOU,HOU,W,1,162,81,103,59,Y,N,N,N,797,5453,1390,278,18,205,565,1197,71,26,61,45,534,503,3.11,3,12,46,4365,1164,152,435,1687,63,116,0.989,Houston Astros,Minute Maid Park,2980549,96,94,HOU,HOU,HOU,2319,0.6358024691358025,4.919753086419753,1.2654320987654322,14.314814814814817,7.388888888888889,2.11858407079646,1.343642611683849
2018,AL,KCA,KCR,C,5,162,81,58,104,N,N,N,N,638,5505,1350,283,29,155,427,1310,117,38,67,40,833,786,4.94,2,8,33,4296,1542,205,549,1157,77,142,0.987,Kansas City Royals,Kauffman Stadium,1665107,99,100,KCR,KCA,KCA,2156,0.35802469135802467,3.938271604938272,0.9567901234567902,13.308641975308642,8.08641975308642,3.0679156908665104,1.2409217877094971
2018,AL,LAA,ANA,W,4,162,81,80,82,N,N,N,N,721,5472,1323,249,23,214,514,1300,89,22,73,39,722,662,4.15,1,9,35,4312,1353,205,546,1386,76,173,0.987,Los Angeles Angels of Anaheim,Angel Stadium of Anaheim,3020216,97,97,LAA,ANA,ANA,2260,0.49382716049382713,4.450617283950617,1.3209876543209875,13.950617283950615,8.024691358024691,2.529182879377432,1.278061224489796
2018,NL,LAN,LAD,W,1,163,82,92,71,Y,N,Y,N,804,5572,1394,296,33,235,647,1436,75,24,61,39,610,554,3.38,0,11,48,4428,1279,179,422,1565,100,111,0.983,Los Angeles Dodgers,Dodger Stadium,3857500,98,96,LAD,LAN,LAN,2461,0.5644171779141104,4.932515337423313,1.4417177914110428,15.098159509202452,8.809815950920246,2.219474497681607,1.382791327913279
2018,NL,MIA,FLA,E,5,161,81,63,98,N,N,N,N,589,5488,1303,222,24,128,455,1384,45,31,73,31,809,762,4.76,1,12,30,4326,1388,192,605,1249,83,133,0.986,Miami Marlins,Marlins Park,811104,89,90,MIA,FLO,MIA,1957,0.391304347826087,3.658385093167702,0.7950310559006211,12.15527950310559,8.596273291925465,3.0417582417582416,1.219140083217753
2018,NL,MIL,MIL,C,1,163,81,96,67,Y,N,N,N,754,5542,1398,252,24,218,537,1458,124,32,58,41,659,606,3.73,0,14,49,4383,1259,173,553,1428,108,141,0.982,Milwaukee Brewers,Miller Park,2850875,102,101,MIL,ML4,MIL,2352,0.588957055214724,4.625766871165644,1.3374233128834356,14.429447852760736,8.94478527607362,2.7150837988826817,1.324435318275154
2018,AL,MIN,MIN,C,2,162,81,78,84,N,N,N,N,738,5526,1380,318,22,166,534,1328,47,27,37,38,775,721,4.5,2,7,37,4330,1425,198,573,1377,97,127,0.984,Minnesota Twins,Target Field,1959197,102,102,MIN,MIN,MIN,2240,0.48148148148148145,4.555555555555555,1.0246913580246917,13.82716049382716,8.197530864197532,2.48689138576779,1.3260969976905312
2018,AL,NYA,NYY,E,2,162,81,100,62,N,Y,N,N,851,5515,1374,269,23,267,625,1421,63,21,62,59,669,611,3.78,2,11,49,4369,1311,177,494,1634,94,95,0.984,New York Yankees,Yankee Stadium III,3482855,104,102,NYY,NYA,NYA,2490,0.6172839506172839,5.253086419753086,1.648148148148148,15.37037037037037,8.771604938271604,2.2736,1.3726253147173266
2018,NL,NYN,NYM,E,4,162,81,77,85,N,N,N,N,676,5468,1282,265,34,170,566,1404,71,39,73,42,707,661,4.07,3,15,41,4382,1364,185,484,1446,88,121,0.985,New York Mets,Citi Field,2224995,90,91,NYM,NYN,NYN,2125,0.47530864197530864,4.172839506172839,1.0493827160493827,13.117283950617283,8.666666666666666,2.480565371024735,1.2651757188498405
2018,AL,OAK,OAK,W,2,162,81,97,65,N,Y,N,N,813,5579,1407,322,20,227,550,1381,35,21,76,44,674,621,3.81,2,14,44,4397,1303,184,474,1237,89,125,0.985,Oakland Athletics,O.co Coliseum,1573616,98,97,OAK,OAK,OAK,2450,0.5987654320987654,5.018518518518518,1.4012345679012346,15.123456790123456,8.524691358024691,2.5109090909090908,1.3352285649306346
2018,NL,PHI,PHI,E,3,162,81,80,82,N,N,N,N,677,5424,1271,241,30,186,582,1520,69,26,64,32,728,665,4.14,0,12,44,4337,1366,171,500,1465,123,138,0.979,Philadelphia Phillies,Citizens Bank Park,2158124,102,103,PHI,PHI,PHI,2130,0.49382716049382713,4.179012345679013,1.148148148148148,13.148148148148149,9.382716049382717,2.611683848797251,1.2817615863500116
2018,NL,PIT,PIT,C,4,161,80,82,79,N,N,N,N,692,5447,1381,290,38,157,474,1229,70,38,59,52,693,637,4,3,16,40,4302,1380,174,497,1336,105,129,0.982,Pittsburgh Pirates,PNC Park,1465316,96,96,PIT,PIT,PIT,2218,0.5093167701863354,4.298136645962733,0.9751552795031057,13.77639751552795,7.633540372670807,2.5928270042194095,1.2935843793584378
2018,NL,SDN,SDP,W,5,162,81,66,96,N,N,N,N,617,5486,1289,250,30,162,471,1523,95,36,31,36,767,713,4.4,0,5,36,4371,1430,185,519,1399,100,127,0.983,San Diego Padres,Petco Park,2168536,94,95,SDP,SDN,SDN,2085,0.4074074074074074,3.808641975308642,1,12.87037037037037,9.401234567901234,3.2335456475583864,1.2079615648592998
2018,AL,SEA,SEA,W,3,162,81,89,73,N,N,N,N,677,5513,1402,256,32,176,430,1221,79,37,70,41,711,664,4.13,3,12,60,4346,1396,195,400,1328,88,152,0.985,Seattle Mariners,Safeco Field,2299489,94,95,SEA,SEA,SEA,2250,0.5493827160493827,4.179012345679013,1.0864197530864197,13.88888888888889,7.537037037037037,2.83953488372093,1.2646111366774044
2018,NL,SFN,SFG,W,4,162,81,73,89,N,N,N,N,603,5541,1324,255,30,133,448,1467,77,34,49,42,699,641,3.95,1,15,36,4384,1387,156,524,1269,97,160,0.984,San Francisco Giants,AT&T Park,3156185,95,96,SFG,SFN,SFN,2038,0.4506172839506173,3.7222222222222223,0.8209876543209876,12.580246913580249,9.055555555555555,3.2745535714285716,1.2125912408759123
2018,NL,SLN,STL,C,3,162,81,88,74,N,N,N,N,759,5498,1369,248,9,205,525,1380,63,32,80,48,691,622,3.85,1,8,43,4366,1354,144,593,1337,133,151,0.978,St. Louis Cardinals,Busch Stadium III,3403587,97,96,STL,SLN,SLN,2250,0.5432098765432098,4.685185185185185,1.2654320987654322,13.88888888888889,8.518518518518519,2.628571428571429,1.3014200641319285
2018,AL,TBA,TBD,E,3,162,81,90,72,N,N,N,N,716,5475,1415,274,43,150,540,1388,128,51,101,50,646,602,3.74,0,14,52,4345,1236,164,501,1421,85,136,0.986,Tampa Bay Rays,Tropicana Field,1154973,97,97,TBR,TBA,TBA,2225,0.5555555555555556,4.419753086419753,0.925925925925926,13.734567901234568,8.567901234567902,2.5703703703703704,1.3498273878020717
2018,AL,TEX,TEX,W,5,162,81,67,95,N,N,N,N,737,5453,1308,266,24,194,555,1484,74,35,88,34,848,783,4.92,1,5,42,4293,1516,222,491,1121,120,168,0.98,Texas Rangers,Rangers Ballpark in Arlington,2107107,112,113,TEX,TEX,TEX,2204,0.41358024691358025,4.549382716049383,1.1975308641975309,13.604938271604938,9.160493827160494,2.6738738738738737,1.30188679245283
2018,AL,TOR,TOR,E,4,162,81,73,89,N,N,N,N,709,5477,1336,320,16,217,499,1387,47,30,58,37,832,772,4.85,0,3,39,4301,1476,208,551,1298,101,138,0.983,Toronto Blue Jays,Rogers Centre,2325281,97,98,TOR,TOR,TOR,2339,0.4506172839506173,4.3765432098765435,1.339506172839506,14.438271604938272,8.561728395061728,2.779559118236473,1.27993489886073
2018,NL,WAS,WSN,E,2,162,81,82,80,N,N,N,N,771,5517,1402,284,25,191,631,1289,119,33,59,40,682,649,4.04,2,7,40,4338,1320,198,487,1417,64,115,0.989,Washington Nationals,Nationals Park,2529604,106,105,WSN,MON,WAS,2309,0.5061728395061729,4.7592592592592595,1.1790123456790125,14.253086419753089,7.95679012345679,2.0427892234548337,1.4059474412171509
