tconst,title_type,primary_title,genre,year,runtime_minutes,average_rating,num_votes
tt6319942,tvMovie,Once Upon a Sesame Street Christmas,Comedy,2016,51,6.5,118
tt6319942,tvMovie,Once Upon a Sesame Street Christmas,Drama,2016,51,6.5,118
tt6319942,tvMovie,Once Upon a Sesame Street Christmas,Family,2016,51,6.5,118
tt6321108,tvMovie,Hearts of Christmas,Drama,2016,84,6.8,1895
tt6321108,tvMovie,Hearts of Christmas,Romance,2016,84,6.8,1895
tt6339052,tvMovie,Joe Pera Helps You Find the Perfect Christmas Tree,Comedy,2016,23,8.3,154
tt6359956,movie,A Bad Moms Christmas,Comedy,2017,104,5.6,56205
tt6397364,movie,Faith Filled Christmas,Drama,2017,95,4.7,38
tt6398464,tvMovie,The Perfect Christmas Present,Drama,2017,82,6.3,1838
tt6398464,tvMovie,The Perfect Christmas Present,Romance,2017,82,6.3,1838
tt6420742,movie,The Keys of Christmas,Comedy,2016,47,5.9,86
tt6436270,movie,Christmas Time,Comedy,2017,90,5.9,486
tt6478538,tvMovie,A Taste of Christmas,Comedy,2017,84,5.9,1543
tt6478538,tvMovie,A Taste of Christmas,Romance,2017,84,5.9,1543
tt6540706,tvMovie,Sister Swap: A Hometown Holiday,Romance,2021,83,6.3,1393
tt6540724,tvMovie,Sister Swap: Christmas in the City,Comedy,2021,84,5.9,1028
tt6540724,tvMovie,Sister Swap: Christmas in the City,Romance,2021,84,5.9,1028
tt6569946,movie,Christmas with Cookie: Locked Away,Comedy,2017,64,5.5,20
tt6594244,movie,Megan's Christmas Miracle,Family,2018,87,5,76
tt6605352,tvMovie,Christmas in the Air,Comedy,2017,84,6.2,1458
tt6605352,tvMovie,Christmas in the Air,Romance,2017,84,6.2,1458
tt6615240,tvMovie,Second Chance Christmas,Comedy,2017,90,5.6,818
tt6615240,tvMovie,Second Chance Christmas,Drama,2017,90,5.6,818
tt6615240,tvMovie,Second Chance Christmas,Romance,2017,90,5.6,818
tt6634632,tvMovie,Home for Christmas Day,Drama,2017,84,6.3,1551
tt6634632,tvMovie,Home for Christmas Day,Family,2017,84,6.3,1551
tt6634632,tvMovie,Home for Christmas Day,Romance,2017,84,6.3,1551
tt6645614,tvMovie,Trolls Holiday,Animation,2017,26,6.1,3175
tt6645614,tvMovie,Trolls Holiday,Comedy,2017,26,6.1,3175
tt6646106,movie,Clara's Ultimate Christmas,Family,2018,77,4.2,28
tt6649794,movie,Sunday Holiday,Comedy,2017,135,7.1,1513
tt6649794,movie,Sunday Holiday,Drama,2017,135,7.1,1513
tt6658510,tvMovie,A Song for Christmas,Comedy,2017,89,5.9,956
tt6658510,tvMovie,A Song for Christmas,Drama,2017,89,5.9,956
tt6658510,tvMovie,A Song for Christmas,Family,2017,89,5.9,956
tt6661438,video,Sainsbury's: Mog's Christmas Calamity,Comedy,2015,4,7.8,46
tt6672584,movie,Christmas in July,Family,2019,99,7.6,41
tt6678950,video,All I Want for Christmas Is You,Animation,2017,91,5.4,1014
tt6678950,video,All I Want for Christmas Is You,Comedy,2017,91,5.4,1014
tt6678950,video,All I Want for Christmas Is You,Family,2017,91,5.4,1014
tt6709502,movie,Christmas on the Coast,Drama,2017,92,5.8,409
tt6709502,movie,Christmas on the Coast,Romance,2017,92,5.8,409
tt6710606,movie,Kiwi Christmas,Family,2017,89,5.1,257
tt6727816,tvMovie,Tiny Christmas,Comedy,2017,66,4.8,290
tt6727816,tvMovie,Tiny Christmas,Family,2017,66,4.8,290
tt6759380,tvMovie,A Song for Christmas,Drama,2017,84,6.5,1771
tt6759380,tvMovie,A Song for Christmas,Romance,2017,84,6.5,1771
tt6791000,tvMovie,Marry Me at Christmas,Comedy,2017,84,6.5,2247
tt6791000,tvMovie,Marry Me at Christmas,Family,2017,84,6.5,2247
tt6791000,tvMovie,Marry Me at Christmas,Romance,2017,84,6.5,2247
tt6799142,video,Christmas Dress,Family,2016,26,7.6,36
tt6803170,movie,Saving Christmas,Family,2017,88,3.3,279
tt6853830,video,Winslow the Christmas Bear,Drama,1996,45,5.4,14
tt6877088,movie,Dreaming of a Jewish Christmas,Drama,2017,51,7.3,121
tt6899068,tvMovie,2nd Chance for Christmas,Drama,2019,85,4.9,414
tt6899068,tvMovie,2nd Chance for Christmas,Family,2019,85,4.9,414
tt6958760,tvMovie,Engaging Father Christmas,Drama,2017,85,6.7,1789
tt6958760,tvMovie,Engaging Father Christmas,Romance,2017,85,6.7,1789
tt6979738,video,DreamWorks Holiday Classics,Animation,2011,70,6.2,146
tt6979738,video,DreamWorks Holiday Classics,Comedy,2011,70,6.2,146
tt6979738,video,DreamWorks Holiday Classics,Family,2011,70,6.2,146
tt6998650,movie,Christmas Presence,Comedy,2018,85,3.8,545
tt7001906,tvMovie,A Very Country Christmas,Comedy,2017,84,6.1,1941
tt7001906,tvMovie,A Very Country Christmas,Drama,2017,84,6.1,1941
tt7001906,tvMovie,A Very Country Christmas,Romance,2017,84,6.1,1941
tt7006938,tvMovie,A Gift for Christmas,Comedy,2017,89,6.6,2473
tt7006938,tvMovie,A Gift for Christmas,Drama,2017,89,6.6,2473
tt7006938,tvMovie,A Gift for Christmas,Family,2017,89,6.6,2473
tt7014694,movie,Lost Holiday,Comedy,2019,75,4.5,396
tt7030416,tvMovie,Enchanted Christmas,Romance,2017,84,5.9,1429
tt7030432,tvMovie,The Sweetest Christmas,Comedy,2017,90,6.3,2621
tt7030432,tvMovie,The Sweetest Christmas,Drama,2017,90,6.3,2621
tt7030432,tvMovie,The Sweetest Christmas,Romance,2017,90,6.3,2621
tt7038606,tvMovie,Switched for Christmas,Drama,2017,83,6.6,3293
tt7038606,tvMovie,Switched for Christmas,Romance,2017,83,6.6,3293
tt7038614,tvMovie,Coming Home for Christmas,Drama,2017,86,6.7,2349
tt7038614,tvMovie,Coming Home for Christmas,Romance,2017,86,6.7,2349
tt7038632,tvMovie,Christmas Festival of Ice,Romance,2017,84,5.9,1328
tt7038762,movie,Best. Christmas. Ever!,Comedy,2023,82,4.3,6389
tt7038762,movie,Best. Christmas. Ever!,Romance,2023,82,4.3,6389
tt7059706,video,Timmy's Special Delivery: A Precious Moments Christmas,Animation,1993,23,7.8,14
tt7059706,video,Timmy's Special Delivery: A Precious Moments Christmas,Family,1993,23,7.8,14
tt7074092,tvMovie,Christmas Wedding Planner,Romance,2017,86,4.4,6631
tt7123974,tvMovie,The Christmas Cure,Drama,2017,87,6.2,1690
tt7123974,tvMovie,The Christmas Cure,Romance,2017,87,6.2,1690
tt7207076,tvMovie,Christmas Princess,Drama,2017,86,5.8,339
tt7243468,movie,How the Wrong Brothers Saved Christmas,Comedy,2016,46,2.1,34
tt7281126,movie,Miss Me This Christmas,Comedy,2017,87,4.4,524
tt7281126,movie,Miss Me This Christmas,Romance,2017,87,4.4,524
tt7281472,movie,You Can't Fight Christmas,Comedy,2017,87,4.6,866
tt7281472,movie,You Can't Fight Christmas,Family,2017,87,4.6,866
tt7281472,movie,You Can't Fight Christmas,Romance,2017,87,4.6,866
tt7286474,movie,Worst. Christmas. Ever.,Comedy,2020,80,3.7,238
tt7286474,movie,Worst. Christmas. Ever.,Drama,2020,80,3.7,238
tt7293972,video,Office Christmas Party: Throwing an Office Christmas Party,Comedy,2017,11,5.7,41
tt7328154,movie,Holiday,Drama,2018,93,5.7,4456
tt7332118,video,On Holiday with Timon & Pumbaa,Animation,1997,65,7.2,87
tt7332118,video,On Holiday with Timon & Pumbaa,Comedy,1997,65,7.2,87
tt7370936,tvMovie,The Christmas Train,Drama,2017,99,6.4,3261
tt7370936,tvMovie,The Christmas Train,Romance,2017,99,6.4,3261
tt7396738,tvMovie,A Christmas Cruise,Comedy,2017,90,4.7,602
tt7396738,tvMovie,A Christmas Cruise,Drama,2017,90,4.7,602
tt7396738,tvMovie,A Christmas Cruise,Family,2017,90,4.7,602
tt7399040,movie,This Is Christmas,Drama,2017,128,3.9,27
tt7404820,tvMovie,Runaway Christmas Bride,Comedy,2017,89,4.4,634
tt7404820,tvMovie,Runaway Christmas Bride,Drama,2017,89,4.4,634
tt7404820,tvMovie,Runaway Christmas Bride,Family,2017,89,4.4,634
tt7421814,tvMovie,Snowed-Inn Christmas,Comedy,2017,86,7.3,3186
tt7421814,tvMovie,Snowed-Inn Christmas,Drama,2017,86,7.3,3186
tt7421814,tvMovie,Snowed-Inn Christmas,Romance,2017,86,7.3,3186
tt7422638,tvMovie,48 Christmas Wishes,Animation,2017,84,3.9,1234
tt7422638,tvMovie,48 Christmas Wishes,Comedy,2017,84,3.9,1234
tt7435168,movie,Christmas Down Under,Comedy,2021,85,4.4,925
tt7435168,movie,Christmas Down Under,Family,2021,85,4.4,925
tt7440948,tvMovie,Christmas in Evergreen,Drama,2017,84,6.5,2999
tt7440948,tvMovie,Christmas in Evergreen,Family,2017,84,6.5,2999
tt7476494,movie,A Frozen Christmas 2,Animation,2017,70,4.4,53
tt7488536,movie,A Yeti Stole Christmas,Animation,2018,NA,6.8,45
tt7534150,movie,Our Happy Holiday,Comedy,2018,102,5.9,2062
tt7549006,movie,Hope for the Holidays,Drama,2020,91,8.1,99
tt7549006,movie,Hope for the Holidays,Family,2020,91,8.1,99
tt7557728,tvMovie,Christmas at Holly Lodge,Comedy,2017,84,6.5,1742
tt7557728,tvMovie,Christmas at Holly Lodge,Drama,2017,84,6.5,1742
tt7557728,tvMovie,Christmas at Holly Lodge,Romance,2017,84,6.5,1742
tt7588798,tvMovie,Miss Christmas,Drama,2017,84,6.6,2280
tt7588798,tvMovie,Miss Christmas,Family,2017,84,6.6,2280
tt7588798,tvMovie,Miss Christmas,Romance,2017,84,6.6,2280
tt7605066,tvMovie,Wrapped Up in Christmas,Comedy,2017,87,6,891
tt7605066,tvMovie,Wrapped Up in Christmas,Drama,2017,87,6,891
tt7605066,tvMovie,Wrapped Up in Christmas,Romance,2017,87,6,891
tt7605144,tvMovie,A Royal Christmas Ball,Drama,2017,86,4.6,1037
tt7605144,tvMovie,A Royal Christmas Ball,Romance,2017,86,4.6,1037
tt7608418,movie,A Christmas Prince,Comedy,2017,92,5.8,21264
tt7608418,movie,A Christmas Prince,Family,2017,92,5.8,21264
tt7608418,movie,A Christmas Prince,Romance,2017,92,5.8,21264
tt7608534,movie,Christmas Inheritance,Comedy,2017,104,5.7,12963
tt7608534,movie,Christmas Inheritance,Drama,2017,104,5.7,12963
tt7608534,movie,Christmas Inheritance,Romance,2017,104,5.7,12963
tt7616668,tvMovie,Christmas Next Door,Family,2017,86,6.5,2730
tt7616668,tvMovie,Christmas Next Door,Romance,2017,86,6.5,2730
tt7621886,tvMovie,Christmas in Mississippi,Drama,2017,90,6.4,1798
tt7621886,tvMovie,Christmas in Mississippi,Romance,2017,90,6.4,1798
tt7630836,tvMovie,Christmas Connection,Comedy,2017,83,6.4,2000
tt7630836,tvMovie,Christmas Connection,Drama,2017,83,6.4,2000
tt7630836,tvMovie,Christmas Connection,Family,2017,83,6.4,2000
tt7642542,tvMovie,Magical Christmas Ornaments,Drama,2017,90,6.3,1878
tt7642542,tvMovie,Magical Christmas Ornaments,Romance,2017,90,6.3,1878
tt7642558,tvMovie,Four Christmases and a Wedding,Comedy,2017,90,5.9,1387
tt7642558,tvMovie,Four Christmases and a Wedding,Drama,2017,90,5.9,1387
tt7642558,tvMovie,Four Christmases and a Wedding,Family,2017,90,5.9,1387
tt7643644,tvMovie,Rocky Mountain Christmas,Romance,2017,90,6.5,1820
tt7647000,tvMovie,"With Love, Christmas",Comedy,2017,84,6.7,2211
tt7647000,tvMovie,"With Love, Christmas",Drama,2017,84,6.7,2211
tt7647000,tvMovie,"With Love, Christmas",Romance,2017,84,6.7,2211
tt7656706,movie,Christmas Wander,Drama,2017,90,6.6,56
tt7657462,tvMovie,A Bramble House Christmas,Drama,2017,84,7.1,2593
tt7657462,tvMovie,A Bramble House Christmas,Romance,2017,84,7.1,2593
tt7658836,tvMovie,Hit Mom: Murderous Christmas,Comedy,2017,90,5.9,94
tt7677130,tvMovie,A Big Lego Christmas,Family,2016,NA,7.3,14
tt7683858,video,Thomas & Friends: Thomas' Holiday Collection,Animation,2017,288,4.3,30
tt7683858,video,Thomas & Friends: Thomas' Holiday Collection,Family,2017,288,4.3,30
tt7685176,tvMovie,The Christmas Hot Dog,Comedy,2017,22,7.2,17
tt7688990,tvMovie,Christmas Getaway,Comedy,2017,90,7,3417
tt7688990,tvMovie,Christmas Getaway,Drama,2017,90,7,3417
tt7688990,tvMovie,Christmas Getaway,Romance,2017,90,7,3417
tt7690328,movie,A Meowy Christmas,Comedy,2017,60,5.8,62
tt7690328,movie,A Meowy Christmas,Family,2017,60,5.8,62
tt7692814,tvMovie,My Christmas Prince,Comedy,2017,85,5.2,1089
tt7692814,tvMovie,My Christmas Prince,Drama,2017,85,5.2,1089
tt7692814,tvMovie,My Christmas Prince,Family,2017,85,5.2,1089
tt7696976,tvMovie,A Joyous Christmas,Drama,2017,84,6.2,1484
tt7696976,tvMovie,A Joyous Christmas,Family,2017,84,6.2,1484
tt7696976,tvMovie,A Joyous Christmas,Romance,2017,84,6.2,1484
tt7697712,tvMovie,Sharing Christmas,Drama,2017,90,6.1,1433
tt7697712,tvMovie,Sharing Christmas,Romance,2017,90,6.1,1433
tt7704762,tvMovie,Christmas in Angel Falls,Comedy,2017,84,6.5,1704
tt7704762,tvMovie,Christmas in Angel Falls,Drama,2017,84,6.5,1704
tt7713204,tvMovie,Home: For the Holidays,Animation,2017,45,4.9,177
tt7713204,tvMovie,Home: For the Holidays,Comedy,2017,45,4.9,177
tt7714136,tvMovie,Karen Kingsbury's Maggie's Christmas Miracle,Drama,2017,83,6.9,2179
tt7714136,tvMovie,Karen Kingsbury's Maggie's Christmas Miracle,Family,2017,83,6.9,2179
tt7714136,tvMovie,Karen Kingsbury's Maggie's Christmas Miracle,Romance,2017,83,6.9,2179
tt7714138,tvMovie,Christmas Encore,Drama,2017,83,5.7,1364
tt7714138,tvMovie,Christmas Encore,Romance,2017,83,5.7,1364
tt7717806,video,Little Orphan Annie's A Very Animated Christmas,Animation,1995,30,6.3,18
tt7724646,video,Christmas Delivery,Comedy,2017,NA,5.9,11
tt7736496,movie,Jingle Jangle: A Christmas Journey,Family,2020,122,6.5,20013
tt7736656,tvMovie,Christmas Cupcakes,Comedy,2018,88,5.7,710
tt7736656,tvMovie,Christmas Cupcakes,Drama,2018,88,5.7,710
tt7743592,video,BBC One Christmas 2017: The Supporting Act,Animation,2017,2,6.7,10
tt7743592,video,BBC One Christmas 2017: The Supporting Act,Family,2017,2,6.7,10
tt7766092,tvMovie,A Christmas Carol Goes Wrong,Comedy,2017,49,7.4,863
tt7771558,movie,Twelve Days of Christmas,Comedy,2020,88,4,103
tt7771558,movie,Twelve Days of Christmas,Drama,2020,88,4,103
tt7771978,tvMovie,Tim Vine Travels Through Time Christmas Special,Comedy,2017,NA,6,55
tt7772362,video,"The Wiggles: Wiggly, Wiggly Christmas!",Family,2017,NA,8.8,10
tt7776712,movie,Charlie's Christmas Wish,Drama,2020,94,4.8,140
tt7776712,movie,Charlie's Christmas Wish,Family,2020,94,4.8,140
tt7784186,video,The Christmas Light,Animation,1995,23,1.7,126
tt7784794,video,The Christmas That Almost Wasn't,Animation,1983,27,4.1,13
tt7785870,movie,A Frozen Christmas,Animation,2016,76,6.4,73
tt7831530,movie,Christmas at the Royal Hotel,Drama,2018,108,4.1,151
tt7833914,movie,Our Dream Christmas,Drama,2017,98,5.5,53
tt7872704,tvMovie,Christmas Perfection,Comedy,2018,90,5.5,1016
tt7872704,tvMovie,Christmas Perfection,Drama,2018,90,5.5,1016
tt7963848,movie,All I Want for Christmas,Drama,2018,92,5.6,280
tt7963848,movie,All I Want for Christmas,Family,2018,92,5.6,280
tt7966708,movie,A Christmas Monstrosity,Comedy,2018,NA,8.7,13
tt7987702,movie,3 Bears Christmas,Family,2019,84,5,62
tt7999950,movie,Every Other Holiday,Drama,2018,90,6.9,966
tt7999950,movie,Every Other Holiday,Family,2018,90,6.9,966
tt7999950,movie,Every Other Holiday,Romance,2018,90,6.9,966
tt8001860,video,An Ex-Hooker's Christmas Carol,Comedy,1995,NA,4.2,24
tt8022676,tvMovie,Marrying Father Christmas,Drama,2018,85,6.3,1535
tt8022676,tvMovie,Marrying Father Christmas,Romance,2018,85,6.3,1535
tt8041006,tvMovie,Christmas with a View,Drama,2018,91,5.2,5249
tt8041006,tvMovie,Christmas with a View,Romance,2018,91,5.2,5249
tt8042004,movie,Killer Raccoons! 2! Dark Christmas in the Dark!,Comedy,2020,96,3.7,131
tt8079790,movie,Four Cousins & a Christmas,Comedy,2021,90,2.9,182
tt8079790,movie,Four Cousins & a Christmas,Drama,2021,90,2.9,182
tt8096860,movie,A Feminist Christmas Carol,Comedy,2017,NA,1.8,14
tt8123506,movie,The Golden Holiday,Comedy,2020,106,5.4,365
tt8232648,movie,A Christmas Carol,Drama,2018,81,7.6,150
tt8244578,tvMovie,Christmas Break-In,Family,2018,87,4.5,1683
tt8255490,movie,Christmas Survival,Comedy,2018,101,5.1,1097
tt8262802,movie,The Holiday Calendar,Drama,2018,95,5.7,11120
tt8262802,movie,The Holiday Calendar,Romance,2018,95,5.7,11120
tt8291022,movie,London Mitchell's Christmas,Family,2019,90,5.9,74
tt8295976,tvMovie,A Very Nutty Christmas,Comedy,2018,90,5.9,1488
tt8295976,tvMovie,A Very Nutty Christmas,Romance,2018,90,5.9,1488
tt8300786,tvMovie,"It's Christmas, Eve",Drama,2018,84,6.6,1561
tt8300786,tvMovie,"It's Christmas, Eve",Romance,2018,84,6.6,1561
tt8322908,tvMovie,Christmas Catch,Comedy,2018,87,5.4,1769
tt8322908,tvMovie,Christmas Catch,Romance,2018,87,5.4,1769
tt8354006,tvMovie,Christmas Camp,Drama,2018,81,5.7,815
tt8354006,tvMovie,Christmas Camp,Family,2018,81,5.7,815
tt8354006,tvMovie,Christmas Camp,Romance,2018,81,5.7,815
tt8377698,movie,Rekindling Christmas,Romance,2020,103,6.9,22
tt8395220,tvMovie,A Christmas for the Books,Comedy,2018,90,5.2,1022
tt8395220,tvMovie,A Christmas for the Books,Drama,2018,90,5.2,1022
tt8395220,tvMovie,A Christmas for the Books,Romance,2018,90,5.2,1022
tt8416396,tvMovie,A Christmas to Cherish,Comedy,2019,83,6.1,1029
tt8416396,tvMovie,A Christmas to Cherish,Drama,2019,83,6.1,1029
tt8416396,tvMovie,A Christmas to Cherish,Family,2019,83,6.1,1029
tt8420670,tvMovie,The Last Christmas Home,Drama,2018,82,5.8,1106
tt8420670,tvMovie,The Last Christmas Home,Family,2018,82,5.8,1106
tt8420670,tvMovie,The Last Christmas Home,Romance,2018,82,5.8,1106
tt8425830,tvMovie,A Baby for Christmas,Comedy,2018,93,5.8,78
tt8425830,tvMovie,A Baby for Christmas,Drama,2018,93,5.8,78
tt8425830,tvMovie,A Baby for Christmas,Romance,2018,93,5.8,78
tt8443810,movie,Christmas Harmony,Comedy,2018,85,6.3,761
tt8443810,movie,Christmas Harmony,Drama,2018,85,6.3,761
tt8451018,tvMovie,Poinsettias for Christmas,Family,2018,86,6.5,1445
tt8498184,tvMovie,Christmas at Pemberley Manor,Comedy,2018,84,6.3,2710
tt8498184,tvMovie,Christmas at Pemberley Manor,Romance,2018,84,6.3,2710
tt8510488,movie,Holiday in the Wild,Comedy,2019,85,6.2,16743
tt8510488,movie,Holiday in the Wild,Drama,2019,85,6.2,16743
tt8510488,movie,Holiday in the Wild,Romance,2019,85,6.2,16743
tt8521718,movie,The United States vs. Billie Holiday,Drama,2021,126,6.3,14328
tt8535852,movie,A Frozen Christmas 3,Animation,2018,70,3.8,51
tt8539280,movie,The Legend of the Christmas Witch,Comedy,2018,98,4.8,869
tt8539280,movie,The Legend of the Christmas Witch,Family,2018,98,4.8,869
tt8552834,movie,A Bennett Song Holiday,Comedy,2020,117,6,71
tt8552834,movie,A Bennett Song Holiday,Drama,2020,117,6,71
tt8552834,movie,A Bennett Song Holiday,Family,2020,117,6,71
tt8582056,movie,High Holiday,Comedy,2021,85,4.4,125
tt8583694,tvMovie,Christmas on Holly Lane,Drama,2018,86,6.4,1051
tt8587650,tvMovie,Christmas Joy,Family,2018,84,6.4,2002
tt8587650,tvMovie,Christmas Joy,Romance,2018,84,6.4,2002
tt8611700,movie,Christmas at the Chateau,Comedy,2019,98,3.8,338
tt8611700,movie,Christmas at the Chateau,Drama,2019,98,3.8,338
tt8611700,movie,Christmas at the Chateau,Romance,2019,98,3.8,338
tt8613908,tvMovie,The Christmas Contract,Drama,2018,89,6.8,2805
tt8613908,tvMovie,The Christmas Contract,Family,2018,89,6.8,2805
tt8613908,tvMovie,The Christmas Contract,Romance,2018,89,6.8,2805
tt8623904,movie,Last Christmas,Comedy,2019,103,6.5,86058
tt8623904,movie,Last Christmas,Drama,2019,103,6.5,86058
tt8634202,tvMovie,A Shoe Addict's Christmas,Romance,2018,85,6.5,2951
tt8659750,tvMovie,Hometown Holiday,Comedy,2018,84,5.1,1169
tt8659750,tvMovie,Hometown Holiday,Drama,2018,84,5.1,1169
tt8659750,tvMovie,Hometown Holiday,Romance,2018,84,5.1,1169
tt8667202,tvMovie,Christmas with a Prince,Comedy,2018,86,5.3,1966
tt8667202,tvMovie,Christmas with a Prince,Drama,2018,86,5.3,1966
tt8667202,tvMovie,Christmas with a Prince,Romance,2018,86,5.3,1966
tt8669354,movie,Throwback Holiday,Comedy,2018,88,6.1,480
tt8669354,movie,Throwback Holiday,Drama,2018,88,6.1,480
tt8669354,movie,Throwback Holiday,Family,2018,88,6.1,480
tt8672786,tvMovie,A Christmas Arrangement,Comedy,2018,90,5.4,603
tt8672786,tvMovie,A Christmas Arrangement,Romance,2018,90,5.4,603
tt8694374,tvMovie,Christmas at Graceland,Comedy,2018,85,5.7,1691
tt8694374,tvMovie,Christmas at Graceland,Drama,2018,85,5.7,1691
tt8694374,tvMovie,Christmas at Graceland,Family,2018,85,5.7,1691
tt8701132,movie,Christmas Manger,Drama,2018,90,5.4,195
tt8705364,movie,Screwed Up Christmas,Comedy,2018,NA,7.8,10
tt8705364,movie,Screwed Up Christmas,Family,2018,NA,7.8,10
tt8708564,tvMovie,Christmas in the Highlands,Comedy,2019,84,4.8,816
tt8708564,tvMovie,Christmas in the Highlands,Drama,2019,84,4.8,816
tt8708564,tvMovie,Christmas in the Highlands,Romance,2019,84,4.8,816
tt8709036,movie,A Christmas Prince: The Royal Wedding,Comedy,2018,92,5.3,11628
tt8709036,movie,A Christmas Prince: The Royal Wedding,Drama,2018,92,5.3,11628
tt8709036,movie,A Christmas Prince: The Royal Wedding,Romance,2018,92,5.3,11628
tt8717018,movie,The Christmas Cabin,Comedy,2019,85,4.6,479
tt8717018,movie,The Christmas Cabin,Romance,2019,85,4.6,479
tt8732914,tvMovie,Road to Christmas,Comedy,2018,84,6.7,2186
tt8732914,tvMovie,Road to Christmas,Drama,2018,84,6.7,2186
tt8732914,tvMovie,Road to Christmas,Romance,2018,84,6.7,2186
tt8794030,movie,Pastor Greg's Reboot - Hope for Christmas,Comedy,2018,45,4.5,30
tt8796786,tvMovie,A Twist of Christmas,Family,2018,87,6.4,974
tt8796786,tvMovie,A Twist of Christmas,Romance,2018,87,6.4,974
tt8805246,tvMovie,The Truth About Christmas,Comedy,2018,90,5.6,642
tt8805246,tvMovie,The Truth About Christmas,Drama,2018,90,5.6,642
tt8805246,tvMovie,The Truth About Christmas,Romance,2018,90,5.6,642
tt8835626,movie,Teenage Girl: Valerie's Holiday,Comedy,2019,90,8.6,74
tt8835626,movie,Teenage Girl: Valerie's Holiday,Drama,2019,90,8.6,74
tt8835626,movie,Teenage Girl: Valerie's Holiday,Romance,2019,90,8.6,74
tt8846262,tvMovie,Christmas Cupid's Arrow,Romance,2018,90,4.6,347
tt8850510,movie,Oh Deer: It's Christmas,Animation,2018,75,8,102
tt8850510,movie,Oh Deer: It's Christmas,Family,2018,75,8,102
tt8851036,tvMovie,Coins for Christmas,Comedy,2018,90,6.4,151
tt8851036,tvMovie,Coins for Christmas,Drama,2018,90,6.4,151
tt8861786,movie,Puppy Star Christmas,Comedy,2018,91,3.7,290
tt8861786,movie,Puppy Star Christmas,Family,2018,91,3.7,290
tt8879926,movie,A Raunchy Christmas Story,Comedy,2018,72,1.7,132
tt8888808,movie,A Holiday Boyfriend,Comedy,2019,105,4.7,371
tt8888808,movie,A Holiday Boyfriend,Romance,2019,105,4.7,371
